ETC_HSHLDCO,HOUSE_MANAGE_NO,HOUSE_TY,INSTT_RECOMEND_HSHLDCO,LFE_FRST_HSHLDCO,LTTOT_TOP_AMOUNT,MNYCH_HSHLDCO,MODEL_NO,NWBB_HSHLDCO,NWWDS_HSHLDCO,OLD_PARNTS_SUPORT_HSHLDCO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO,TRANSR_INSTT_ENFSN_HSHLDCO,YGMN_HSHLDCO,special_supply_ratio,price_per_area,HOUSE_NM,HOUSE_SECD_NM,HOUSE_DTL_SECD_NM,SUBSCRPT_AREA_CODE_NM,HSSPLY_ADRES,TOT_SUPLY_HSHLDCO,RCRIT_PBLANC_DE,RCEPT_BGNDE,RCEPT_ENDDE,SPSPLY_RCEPT_BGNDE,SPSPLY_RCEPT_ENDDE,PRZWNER_PRESNATN_DE,RENT_SECD_NM,PARCPRC_ULS_AT,IMPRMN_BSNS_AT,PUBLIC_HOUSE_EARTH_AT,LRSCL_BLDLND_AT,max_competition_rate,mean_competition_rate,total_req_cnt,comp_rows,notice_year,notice_month,is_cap_price_area,is_redevelopment,is_public_housing_area
0,2024000171,059.9837A,29,26,43652,29,2,0,52,9,2024000171,145,80.4621,142,0,0,0.5052264808362369,542.51629027828,문화자이SKVIEW,APT,민영,대전,대전광역시 중구 문화동 435-42번지 일원,1207,2024-04-18,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,Y,N,N,129.0,108.25,125.0,4.0,2024,4,0,1,0
0,2024000171,059.9888B,3,3,43475,3,3,0,6,1,2024000171,16,80.9813,14,0,0,0.5333333333333333,536.8523350452512,문화자이SKVIEW,APT,민영,대전,대전광역시 중구 문화동 435-42번지 일원,1207,2024-04-18,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,Y,N,N,19.0,18.25,6.0,4.0,2024,4,0,1,0
0,2024000171,075.9608A,26,24,53587,26,4,0,47,8,2024000171,131,99.2728,125,0,0,0.51171875,539.7953920912878,문화자이SKVIEW,APT,민영,대전,대전광역시 중구 문화동 435-42번지 일원,1207,2024-04-18,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,Y,N,N,191.0,172.25,83.0,4.0,2024,4,0,1,0
0,2024000171,075.9608B,5,5,53587,5,5,0,9,2,2024000171,26,99.2728,23,0,0,0.5306122448979592,539.7953920912878,문화자이SKVIEW,APT,민영,대전,대전광역시 중구 문화동 435-42번지 일원,1207,2024-04-18,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,Y,N,N,41.0,39.75,9.0,4.0,2024,4,0,1,0
0,2024000171,084.0000A,15,14,59641,15,6,0,27,5,2024000171,76,111.5288,70,0,0,0.5205479452054794,534.7587349635251,문화자이SKVIEW,APT,민영,대전,대전광역시 중구 문화동 435-42번지 일원,1207,2024-04-18,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,Y,N,N,1.37,1.37,202.0,4.0,2024,4,0,1,0
0,2024000171,084.9210B,13,12,59383,13,7,0,23,4,2024000171,65,111.6056,61,0,0,0.5158730158730159,532.0790354605863,문화자이SKVIEW,APT,민영,대전,대전광역시 중구 문화동 435-42번지 일원,1207,2024-04-18,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,Y,N,N,77.0,70.0,50.0,4.0,2024,4,0,1,0
0,2024000171,084.9697C,10,9,59953,10,8,0,18,3,2024000171,50,112.9035,50,0,0,0.5,531.0109961161523,문화자이SKVIEW,APT,민영,대전,대전광역시 중구 문화동 435-42번지 일원,1207,2024-04-18,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,Y,N,N,56.0,51.5,49.0,4.0,2024,4,0,1,0
0,2024000171,084.9808D,13,12,59978,13,9,0,24,4,2024000171,66,114.099,64,0,0,0.5076923076923077,525.6663073295997,문화자이SKVIEW,APT,민영,대전,대전광역시 중구 문화동 435-42번지 일원,1207,2024-04-18,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,Y,N,N,82.0,74.5,49.0,4.0,2024,4,0,1,0
0,2024000170,084.9621 ,0,0,39800,0,1,0,0,0,2024000170,0,119.0511,34,0,0,0.0,334.31022476902774,하이페리온 골드,APT,민영,경남,경상남도 함양군 함양읍 용평리 642-8번지,34,2024-04-18,2024-04-29,2024-04-30,,,2024-05-08,분양주택,N,N,N,N,34.0,33.25,1.0,4.0,2024,4,0,0,0
0,2024000168,059.8658A,7,7,76450,6,1,0,13,2,2024000168,35,84.7053,36,0,0,0.49295774647887325,902.5409271910967,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,8.0,6.875,107.0,4.0,2024,6,0,0,0
0,2024000168,059.8685B,15,13,75750,14,2,0,26,4,2024000168,72,85.2124,73,0,0,0.496551724137931,888.9551285963075,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,41.0,21.23,122.0,4.0,2024,6,0,0,0
0,2024000168,059.6848C,3,4,75640,4,3,0,6,1,2024000168,18,85.9522,16,0,0,0.5294117647058824,880.0240133469532,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,19.0,10.25,21.0,4.0,2024,6,0,0,0
0,2024000168,076.7599A,23,20,94490,22,4,0,41,7,2024000168,113,107.3054,113,0,0,0.5,880.5707820855241,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,177.0,144.75,86.0,4.0,2024,6,0,0,0
0,2024000168,076.4862B,7,6,94250,8,5,0,13,2,2024000168,36,108.1154,36,0,0,0.5,871.7537002129206,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,70.0,64.5,12.0,4.0,2024,6,0,0,0
0,2024000168,076.2514C,3,3,94240,4,6,0,6,1,2024000168,17,108.1035,17,0,0,0.5,871.7571586488874,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,33.0,30.25,6.0,4.0,2024,6,0,0,0
0,2024000168,084.9125A,34,30,101900,34,7,0,61,10,2024000168,169,118.6079,170,0,0,0.49852507374631266,859.1333292301778,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,281.0,228.5,128.0,4.0,2024,6,0,0,0
0,2024000168,084.3043B,4,3,99060,4,8,0,7,1,2024000168,19,118.8548,18,0,0,0.5135135135135135,833.4539286591707,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,29.0,17.75,28.0,4.0,2024,6,0,0,0
0,2024000168,095.6196A,0,0,112850,8,9,0,0,2,2024000168,10,134.0415,66,0,0,0.13157894736842105,841.9034403524281,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,69.0,54.5,33.0,4.0,2024,6,0,0,0
0,2024000168,095.5985B,0,0,112110,4,10,0,0,1,2024000168,5,134.5053,33,0,0,0.13157894736842105,833.498754324179,금정역 푸르지오 그랑블,APT,민영,경기,경기도 군포시 벌터·마벨지구 B-1블록(금정동 146-3 일원),1072,2024-06-07,2024-06-17,2024-06-19,2024-06-17,2024-06-17,2024-06-26,분양주택,N,N,N,N,38.0,37.25,3.0,4.0,2024,6,0,0,0
0,2024000167,071.3388 ,3,3,54504,3,1,0,6,1,2024000167,16,100.8062,16,0,0,0.5,540.6810295398498,동래 에코팰리스 아시아드,APT,민영,부산,부산광역시 동래구 온천동 1248-10,160,2024-04-12,2024-04-22,2024-04-24,2024-04-22,2024-04-22,2024-05-02,분양주택,N,N,N,N,32.0,29.0,8.0,4.0,2024,4,0,0,0
0,2024000167,080.5484 ,3,3,60578,3,2,0,6,1,2024000167,16,114.8761,16,0,0,0.5,527.3333617697676,동래 에코팰리스 아시아드,APT,민영,부산,부산광역시 동래구 온천동 1248-10,160,2024-04-12,2024-04-22,2024-04-24,2024-04-22,2024-04-22,2024-05-02,분양주택,N,N,N,N,29.0,27.0,6.0,4.0,2024,4,0,0,0
0,2024000167,080.9390 ,3,3,60647,3,3,0,6,1,2024000167,16,115.0078,16,0,0,0.5,527.3294506981265,동래 에코팰리스 아시아드,APT,민영,부산,부산광역시 동래구 온천동 1248-10,160,2024-04-12,2024-04-22,2024-04-24,2024-04-22,2024-04-22,2024-05-02,분양주택,N,N,N,N,28.0,27.25,4.0,4.0,2024,4,0,0,0
0,2024000167,084.8732 ,7,6,63358,7,4,0,14,2,2024000167,36,119.0439,28,0,0,0.5625,532.2238266723452,동래 에코팰리스 아시아드,APT,민영,부산,부산광역시 동래구 온천동 1248-10,160,2024-04-12,2024-04-22,2024-04-24,2024-04-22,2024-04-22,2024-05-02,분양주택,N,N,N,N,48.0,43.0,23.0,4.0,2024,4,0,0,0
0,2024000166,059.9524A,27,24,47500,27,1,0,49,8,2024000166,135,83.6362,142,0,0,0.48736462093862815,567.9358937876183,김포 북변 우미 린 파크리브,APT,민영,경기,경기도 김포시 북변동 329-2번지 일원,831,2024-05-09,2024-05-20,2024-05-22,2024-05-20,2024-05-20,2024-05-28,분양주택,N,Y,N,N,23.0,15.15,382.0,4.0,2024,5,0,1,0
0,2024000166,059.9967B,10,9,47000,10,2,0,19,3,2024000166,51,85.4262,55,0,0,0.4811320754716981,550.182496704758,김포 북변 우미 린 파크리브,APT,민영,경기,경기도 김포시 북변동 329-2번지 일원,831,2024-05-09,2024-05-20,2024-05-22,2024-05-20,2024-05-20,2024-05-28,분양주택,N,Y,N,N,39.0,20.075,91.0,4.0,2024,5,0,1,0
0,2024000166,074.8835A,11,9,57700,11,3,0,19,3,2024000166,53,103.0709,57,0,0,0.4818181818181818,559.8088306204759,김포 북변 우미 린 파크리브,APT,민영,경기,경기도 김포시 북변동 329-2번지 일원,831,2024-05-09,2024-05-20,2024-05-22,2024-05-20,2024-05-20,2024-05-28,분양주택,N,Y,N,N,2.47,2.47,327.0,4.0,2024,5,0,1,0
0,2024000166,074.9874B,7,6,55200,7,4,0,12,2,2024000166,34,99.9593,37,0,0,0.4788732394366197,552.2247554754786,김포 북변 우미 린 파크리브,APT,민영,경기,경기도 김포시 북변동 329-2번지 일원,831,2024-05-09,2024-05-20,2024-05-22,2024-05-20,2024-05-20,2024-05-28,분양주택,N,Y,N,N,28.0,14.57,80.0,4.0,2024,5,0,1,0
0,2024000166,084.9976A,15,13,65000,15,5,0,27,4,2024000166,74,113.3164,80,0,0,0.4805194805194805,573.6151166115408,김포 북변 우미 린 파크리브,APT,민영,경기,경기도 김포시 북변동 329-2번지 일원,831,2024-05-09,2024-05-20,2024-05-22,2024-05-20,2024-05-20,2024-05-28,분양주택,N,Y,N,N,1.54,1.54,350.0,4.0,2024,5,0,1,0
0,2024000166,084.9829B,2,2,65200,2,6,0,4,0,2024000166,10,114.6324,14,0,0,0.4166666666666667,568.774622183606,김포 북변 우미 린 파크리브,APT,민영,경기,경기도 김포시 북변동 329-2번지 일원,831,2024-05-09,2024-05-20,2024-05-22,2024-05-20,2024-05-20,2024-05-28,분양주택,N,Y,N,N,1.75,1.75,67.0,4.0,2024,5,0,1,0
0,2024000166,084.9963C,8,8,64500,8,7,0,16,2,2024000166,42,115.385,47,0,0,0.47191011235955055,558.9981366728778,김포 북변 우미 린 파크리브,APT,민영,경기,경기도 김포시 북변동 329-2번지 일원,831,2024-05-09,2024-05-20,2024-05-22,2024-05-20,2024-05-20,2024-05-28,분양주택,N,Y,N,N,46.0,23.565,101.0,4.0,2024,5,0,1,0
0,2024000165,059.9323A,17,23,38100,8,1,0,30,5,2024000165,83,78.8786,86,0,0,0.4911242603550296,483.02074326876993,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,126.0,117.0,34.0,4.0,2024,4,0,1,0
0,2024000165,059.9323C,2,4,36700,1,2,0,5,1,2024000165,13,80.913,13,0,0,0.5,453.5735913882813,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,23.0,22.75,3.0,4.0,2024,4,0,1,0
0,2024000165,059.9323D,1,2,36700,1,3,0,2,1,2024000165,7,80.913,6,0,0,0.5384615384615384,453.5735913882813,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,10.0,9.0,4.0,4.0,2024,4,0,1,0
0,2024000165,074.9451A,13,18,44300,6,4,0,23,4,2024000165,64,97.7636,67,0,0,0.48854961832061067,453.13388623168544,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,114.0,109.75,24.0,4.0,2024,4,0,1,0
0,2024000165,074.9451C,9,13,43500,5,5,0,17,3,2024000165,47,100.3076,48,0,0,0.49473684210526314,433.66604325096006,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,91.0,90.25,5.0,4.0,2024,4,0,1,0
0,2024000165,084.9314A,40,57,49100,20,6,0,73,12,2024000165,202,110.9448,205,0,0,0.4963144963144963,442.5624274413943,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,341.0,324.0,82.0,4.0,2024,4,0,1,0
0,2024000165,084.9819B,27,38,48000,14,7,0,49,8,2024000165,136,110.5619,134,0,0,0.5037037037037037,434.1459399666612,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,257.0,252.0,19.0,4.0,2024,4,0,1,0
0,2024000165,084.9314C,8,12,47900,4,8,0,16,2,2024000165,42,113.8278,45,0,0,0.4827586206896552,420.8110848140788,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,79.0,78.5,6.0,4.0,2024,4,0,1,0
0,2024000165,108.3080 ,0,0,68100,4,9,0,0,2,2024000165,6,141.2857,69,0,0,0.08,482.0020709809981,원주 푸르지오 더 센트럴,APT,민영,강원,강원특별자치도 원주시 원동 274-40일원,1273,2024-04-19,2024-04-30,2024-05-03,2024-04-30,2024-04-30,2024-05-10,분양주택,N,Y,N,N,69.0,66.25,10.0,4.0,2024,4,0,1,0
0,2024000164,039.9878 ,3,9,51800,0,1,0,12,0,2024000164,24,63.1114,66,0,0,0.26666666666666666,820.7708908374715,광명 롯데캐슬 시그니처,APT,민영,경기,경기도 광명시 광명5동 275-3번지 일원,533,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-16,분양주택,N,Y,N,N,64.0,21.375,86.0,4.0,2024,4,0,1,0
0,2024000164,049.9994 ,9,14,68500,0,2,0,17,0,2024000164,40,78.6778,98,0,0,0.2898550724637681,870.6394942410692,광명 롯데캐슬 시그니처,APT,민영,경기,경기도 광명시 광명5동 275-3번지 일원,533,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-16,분양주택,N,Y,N,N,87.0,44.49,248.0,4.0,2024,4,0,1,0
0,2024000164,059.9984A,26,37,89900,18,3,0,42,11,2024000164,134,84.8825,63,0,0,0.6802030456852792,1059.1111242011016,광명 롯데캐슬 시그니처,APT,민영,경기,경기도 광명시 광명5동 275-3번지 일원,533,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-16,분양주택,N,Y,N,N,47.0,27.13,498.0,4.0,2024,4,0,1,0
0,2024000164,059.9978B,6,7,86900,4,4,0,10,2,2024000164,29,85.3428,27,0,0,0.5178571428571429,1018.2464132885258,광명 롯데캐슬 시그니처,APT,민영,경기,경기도 광명시 광명5동 275-3번지 일원,533,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-16,분양주택,N,Y,N,N,211.0,106.0,237.0,4.0,2024,4,0,1,0
0,2024000164,059.9985C,9,7,86600,4,5,0,14,2,2024000164,36,85.0054,16,0,0,0.6923076923076923,1018.7588082639456,광명 롯데캐슬 시그니처,APT,민영,경기,경기도 광명시 광명5동 275-3번지 일원,533,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-16,분양주택,N,Y,N,N,10.0,9.45,150.0,4.0,2024,4,0,1,0
0,2024000159,084.4636A,31,28,35100,31,1,0,55,9,2024000159,154,108.9025,154,0,0,0.5,322.30665044420465,김제 검산 예다음,APT,민영,전북,전북특별자치도 김제시 검산동 510-7번지 일원,648,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-17,분양주택,N,N,N,N,172.0,147.0,148.0,4.0,2024,4,0,0,0
0,2024000159,084.9925B,12,11,34300,12,2,0,23,3,2024000159,61,110.1109,65,0,0,0.48412698412698413,311.50412901901626,김제 검산 예다음,APT,민영,전북,전북특별자치도 김제시 검산동 510-7번지 일원,648,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-17,분양주택,N,N,N,N,118.0,113.25,13.0,4.0,2024,4,0,0,0
0,2024000159,096.7936A,0,0,35100,5,3,0,0,1,2024000159,6,123.8596,39,0,0,0.13333333333333333,283.3853815126159,김제 검산 예다음,APT,민영,전북,전북특별자치도 김제시 검산동 510-7번지 일원,648,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-17,분양주택,N,N,N,N,1.1,1.1,54.0,4.0,2024,4,0,0,0
0,2024000159,096.7525B,0,0,34300,2,4,0,0,1,2024000159,3,124.3766,18,0,0,0.14285714285714285,275.7753468096089,김제 검산 예다음,APT,민영,전북,전북특별자치도 김제시 검산동 510-7번지 일원,648,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-17,분양주택,N,N,N,N,17.0,16.5,5.0,4.0,2024,4,0,0,0
0,2024000159,106.8963A,0,0,45100,9,5,0,0,3,2024000159,12,137.463,78,0,0,0.13333333333333333,328.0882855750275,김제 검산 예다음,APT,민영,전북,전북특별자치도 김제시 검산동 510-7번지 일원,648,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-17,분양주택,N,N,N,N,38.0,20.25,82.0,4.0,2024,4,0,0,0
0,2024000159,106.9778B,0,0,43820,6,6,0,0,2,2024000159,8,137.8588,50,0,0,0.13793103448275862,317.8614640487223,김제 검산 예다음,APT,민영,전북,전북특별자치도 김제시 검산동 510-7번지 일원,648,2024-04-25,2024-05-07,2024-05-09,2024-05-07,2024-05-07,2024-05-17,분양주택,N,N,N,N,57.0,55.5,3.0,4.0,2024,4,0,0,0
28,2024000158,084.9623A,28,52,50170,28,1,0,52,8,2024000158,196,112.1409,84,0,0,0.7,447.3836040195861,영종 진아레히,APT,민영,인천,인천광역시 중구 운남동 1654-1번지 (영종하늘도시A23BL),547,2024-04-12,2024-04-22,2024-04-24,2024-04-22,2024-04-22,2024-04-30,분양주택,Y,N,N,Y,260.0,192.0,17.0,4.0,2024,4,1,0,0
14,2024000158,084.9962B,14,28,49980,14,2,0,24,4,2024000158,98,113.1562,41,0,0,0.7050359712230215,441.6903360134045,영종 진아레히,APT,민영,인천,인천광역시 중구 운남동 1654-1번지 (영종하늘도시A23BL),547,2024-04-12,2024-04-22,2024-04-24,2024-04-22,2024-04-22,2024-04-30,분양주택,Y,N,N,Y,131.0,94.25,17.0,4.0,2024,4,1,0,0
12,2024000158,084.9586C,12,24,49660,12,3,0,22,4,2024000158,86,111.5523,42,0,0,0.671875,445.17235413344235,영종 진아레히,APT,민영,인천,인천광역시 중구 운남동 1654-1번지 (영종하늘도시A23BL),547,2024-04-12,2024-04-22,2024-04-24,2024-04-22,2024-04-22,2024-04-30,분양주택,Y,N,N,Y,126.0,93.25,6.0,4.0,2024,4,1,0,0
0,2024000156,084.9536A,60,54,67886,60,1,0,108,18,2024000156,300,113.9903,301,0,0,0.49916805324459235,595.5419013723098,계양 롯데캐슬 파크시티 2단지(공 4블럭),APT,민영,인천,인천광역시 계양구 효성동123-30번지 일원,1089,2024-04-19,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,N,N,N,160.0,73.71,529.0,4.0,2024,4,0,0,0
0,2024000156,084.8661B,17,15,66073,17,2,0,31,5,2024000156,85,114.0746,89,0,0,0.4885057471264368,579.208693258622,계양 롯데캐슬 파크시티 2단지(공 4블럭),APT,민영,인천,인천광역시 계양구 효성동123-30번지 일원,1089,2024-04-19,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,N,N,N,144.0,131.5,43.0,4.0,2024,4,0,0,0
0,2024000156,084.9868C,4,4,66159,4,3,0,8,1,2024000156,21,115.2506,28,0,0,0.42857142857142855,574.0447338235115,계양 롯데캐슬 파크시티 2단지(공 4블럭),APT,민영,인천,인천광역시 계양구 효성동123-30번지 일원,1089,2024-04-19,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,N,N,N,31.0,25.5,22.0,4.0,2024,4,0,0,0
0,2024000156,084.9944D,16,14,66149,16,4,0,29,4,2024000156,79,115.327,86,0,0,0.47878787878787876,573.5777398180825,계양 롯데캐슬 파크시티 2단지(공 4블럭),APT,민영,인천,인천광역시 계양구 효성동123-30번지 일원,1089,2024-04-19,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,N,N,N,121.0,102.25,67.0,4.0,2024,4,0,0,0
0,2024000156,084.9904E,5,4,67866,5,5,0,9,1,2024000156,24,114.8732,26,0,0,0.48,590.790541222844,계양 롯데캐슬 파크시티 2단지(공 4블럭),APT,민영,인천,인천광역시 계양구 효성동123-30번지 일원,1089,2024-04-19,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,N,N,N,1.47,1.47,84.0,4.0,2024,4,0,0,0
0,2024000156,084.7145F,5,4,65977,5,6,0,9,1,2024000156,24,114.0517,26,0,0,0.48,578.4832667991797,계양 롯데캐슬 파크시티 2단지(공 4블럭),APT,민영,인천,인천광역시 계양구 효성동123-30번지 일원,1089,2024-04-19,2024-04-29,2024-05-02,2024-04-29,2024-04-29,2024-05-09,분양주택,N,N,N,N,38.0,35.25,15.0,4.0,2024,4,0,0,0
0,2024000154,084.9100A,47,60,109720,32,1,0,57,9,2024000154,205,112.0517,128,0,0,0.6156156156156156,979.1908556496688,성남 복정1지구 B3블록 엘리프 남위례역 에듀포레(본청약),APT,민영,경기,경기도 성남시 수정구 복정1지구 B3BL,367,2024-04-05,2024-04-15,2024-04-17,2024-04-15,2024-04-15,2024-04-24,분양주택,Y,N,Y,N,19.33,19.33,5480.0,4.0,2024,4,1,0,1
0,2024000154,084.9300B,3,6,108390,3,2,0,6,1,2024000154,19,113.1964,15,0,0,0.5588235294117647,957.5392857016654,성남 복정1지구 B3블록 엘리프 남위례역 에듀포레(본청약),APT,민영,경기,경기도 성남시 수정구 복정1지구 B3BL,367,2024-04-05,2024-04-15,2024-04-17,2024-04-15,2024-04-15,2024-04-24,분양주택,Y,N,Y,N,18.13,18.13,773.0,4.0,2024,4,1,0,1
0,2024000153,084.9587A,25,22,83100,25,1,0,45,7,2024000153,124,116.854,124,0,0,0.5,711.1438204939498,유성 하늘채 하이에르,APT,민영,대전,대전광역시 유성구 봉명동 543-1번지 일원,562,2024-04-04,2024-04-15,2024-04-17,2024-04-15,2024-04-15,2024-04-23,분양주택,N,N,N,N,150.0,119.75,113.0,4.0,2024,4,0,0,0
0,2024000153,084.9208B,16,15,84700,16,2,0,29,5,2024000153,81,115.6701,81,0,0,0.5,732.2549215397929,유성 하늘채 하이에르,APT,민영,대전,대전광역시 유성구 봉명동 543-1번지 일원,562,2024-04-04,2024-04-15,2024-04-17,2024-04-15,2024-04-15,2024-04-23,분양주택,N,N,N,N,101.0,89.5,63.0,4.0,2024,4,0,0,0
0,2024000153,104.8002A,0,0,114000,7,3,0,0,2,2024000153,9,143.1299,67,0,0,0.11842105263157894,796.4792821066737,유성 하늘채 하이에르,APT,민영,대전,대전광역시 유성구 봉명동 543-1번지 일원,562,2024-04-04,2024-04-15,2024-04-17,2024-04-15,2024-04-15,2024-04-23,분양주택,N,N,N,N,69.0,63.5,15.0,4.0,2024,4,0,0,0
