ETC_HSHLDCO,HOUSE_MANAGE_NO,HOUSE_TY,INSTT_RECOMEND_HSHLDCO,LFE_FRST_HSHLDCO,LTTOT_TOP_AMOUNT,MNYCH_HSHLDCO,MODEL_NO,NWBB_HSHLDCO,NWWDS_HSHLDCO,OLD_PARNTS_SUPORT_HSHLDCO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO,TRANSR_INSTT_ENFSN_HSHLDCO,YGMN_HSHLDCO
0,2021000338,084.9959A,8,5,48580,8,06,0,16,2,2021000338,39,111.9875,43,0,0
0,2021000338,084.9959B,5,3,47430,5,07,0,10,1,2021000338,24,111.5164,28,0,0
0,2021000338,084.9525C,4,2,46940,4,08,0,8,1,2021000338,19,112.6239,21,0,0
0,2021000338,084.9658D,3,2,48460,3,09,0,5,1,2021000338,14,111.7092,13,0,0
0,2021000338,084.8537E,3,2,47790,3,10,0,5,1,2021000338,14,111.7535,12,0,0
0,2021000338,092.0000T,0,0,47660,1,11,0,0,0,2021000338,1,121.4970,12,0,0
0,2021000338,104.0000P,0,0,84430,0,12,0,0,0,2021000338,0,142.6459,5,0,0
0,2021000336,016.0100D,0,0,26100,0,01,0,0,0,2021000336,0,24.8567,9,0,0
0,2021000336,016.2300D,0,0,26100,0,02,0,0,0,2021000336,0,25.1982,30,0,0
0,2021000336,018.4100B,0,0,28600,0,03,0,0,0,2021000336,0,28.5828,20,0,0
0,2021000336,020.0200A,0,0,31700,0,04,0,0,0,2021000336,0,31.0825,10,0,0
0,2021000336,020.2100A,0,0,31700,0,05,0,0,0,2021000336,0,31.3775,20,0,0
0,2021000336,024.5200C,0,0,43800,0,06,0,0,0,2021000336,0,38.0691,10,0,0
0,2021000334,059.9786A,27,19,29960,27,01,0,55,8,2021000334,136,83.9689,138,0,0
0,2021000334,059.9837B,29,21,29060,29,02,0,59,9,2021000334,147,83.7934,147,0,0
0,2021000334,070.9138 ,17,12,35060,17,03,0,34,5,2021000334,85,97.0708,85,0,0
0,2021000334,084.9868 ,62,43,41880,62,04,0,124,19,2021000334,310,115.9547,310,0,0
0,2021000333,059.9786A,11,7,29780,11,01,0,22,3,2021000333,54,83.5143,56,0,0
0,2021000333,059.9837B,29,20,28830,29,02,0,58,9,2021000333,145,83.3388,145,0,0
0,2021000333,070.9138 ,28,20,34780,28,03,0,56,8,2021000333,140,96.5333,141,0,0
0,2021000333,084.9868 ,66,47,41540,66,04,0,133,20,2021000333,332,115.3106,332,0,0
0,2021000332,084.7770A,31,31,51700,31,01,0,62,10,2021000332,165,114.7914,144,0,0
0,2021000332,084.9438B,22,22,48800,22,02,0,43,6,2021000332,115,115.3842,102,0,0
0,2021000332,084.8926C,21,21,52600,21,03,0,43,6,2021000332,112,116.3201,105,0,0
0,2021000331,074.9501A,17,27,29770,18,01,0,37,5,2021000331,104,101.4270,82,0,0
0,2021000331,074.9759B,10,14,29080,9,02,0,18,2,2021000331,53,102.0848,41,0,0
0,2021000331,084.8769A,34,51,34350,34,03,0,67,11,2021000331,197,115.2509,137,0,0
0,2021000330,059.4913A,34,24,25800,34,01,0,67,10,2021000330,169,79.8737,168,0,0
0,2021000330,059.6622B,16,11,25360,16,02,0,31,5,2021000330,79,80.9269,79,0,0
0,2021000330,059.5283C,18,13,26110,18,03,0,36,5,2021000330,90,80.8315,89,0,0
0,2021000330,084.8567A,52,37,36020,52,04,0,105,16,2021000330,262,111.5252,264,0,0
0,2021000330,084.9955B,8,5,36410,8,05,0,17,2,2021000330,40,113.8774,44,0,0
0,2021000330,084.8567C,8,5,36060,8,06,0,16,2,2021000330,39,111.6468,45,0,0
0,2021000329,063.8491A,5,4,30410,5,01,0,10,2,2021000329,26,84.6968,25,0,0
0,2021000329,063.4496B,9,6,29480,9,02,0,17,3,2021000329,44,83.7732,42,0,0
0,2021000329,075.9248A,6,4,34820,6,03,0,12,2,2021000329,30,97.9769,30,0,0
0,2021000329,075.7430B,10,8,34000,10,04,0,20,3,2021000329,51,97.6208,44,0,0
0,2021000329,075.8596C,1,1,34770,1,05,0,4,0,2021000329,7,97.8322,11,0,0
0,2021000329,084.6729B,2,1,37920,2,06,0,5,0,2021000329,10,108.8736,15,0,0
0,2021000329,084.4656C,0,0,36280,0,07,0,0,0,2021000329,0,108.3773,1,0,0
0,2021000328,061.8084A,6,4,33900,6,01,0,12,1,2021000328,29,84.0014,34,0,0
0,2021000328,061.1536B,8,5,33200,8,02,0,16,2,2021000328,39,83.9416,45,0,0
0,2021000328,061.1236C,0,0,32300,0,03,0,0,0,2021000328,0,84.1695,2,0,0
0,2021000328,066.7746 ,15,11,36700,15,04,0,31,4,2021000328,76,90.9047,83,0,0
0,2021000328,067.5283 ,10,7,36500,10,05,0,21,3,2021000328,51,92.6924,55,0,0
0,2021000328,076.8208 ,13,9,39200,13,06,0,27,4,2021000328,66,100.0353,71,0,0
0,2021000328,084.9892A,19,13,43500,21,07,0,39,5,2021000328,97,110.0905,99,0,0
0,2021000328,084.9479B,9,6,43200,11,08,0,19,2,2021000328,47,110.8971,50,0,0
0,2021000328,084.9944C,4,2,43800,4,09,0,8,1,2021000328,19,111.1846,23,0,0
0,2021000328,084.9919D,1,0,43200,1,10,0,2,0,2021000328,4,110.9506,6,0,0
0,2021000328,084.9844E,1,0,43200,1,11,0,2,0,2021000328,4,110.9415,8,0,0
0,2021000328,101.9972 ,0,0,52300,3,12,0,0,1,2021000328,4,132.0276,33,0,0
0,2021000327,059.9895 ,2,1,34860,2,01,0,3,0,2021000327,8,80.0542,7,0,0
0,2021000327,084.9693A,4,3,49500,4,02,0,9,1,2021000327,21,112.5070,23,0,0
0,2021000327,084.9457B,4,3,48660,4,03,0,9,1,2021000327,21,112.5035,22,0,0
0,2021000327,084.9644C,0,0,57800,0,04,0,0,0,2021000327,0,115.1275,1,0,0
0,2021000326,059.9575A,1,1,30244,1,01,0,2,0,2021000326,5,79.5734,4,0,0
0,2021000326,059.6939B,1,0,29270,1,02,0,1,0,2021000326,3,78.7145,3,0,0
0,2021000326,071.9519 ,0,0,36347,0,03,0,0,0,2021000326,0,93.8646,2,0,0
0,2021000326,084.9398A,6,5,43330,6,04,0,13,2,2021000326,32,111.1940,31,0,0
0,2021000326,084.8116B,2,1,42743,2,05,0,3,1,2021000326,9,110.4808,8,0,0
0,2021000324,050.9192 ,5,3,19690,5,01,0,10,2,2021000324,25,68.8863,23,0,0
0,2021000324,059.6585 ,5,3,23800,5,02,0,10,2,2021000324,25,81.8500,23,0,0
0,2021000324,062.7986 ,2,1,23670,2,03,0,4,1,2021000324,10,85.4802,10,0,0
0,2021000324,084.8488A,18,13,33860,18,04,0,36,5,2021000324,90,113.1320,84,0,0
0,2021000324,084.8978B,2,2,34310,2,05,0,3,0,2021000324,9,113.3970,11,0,0
0,2021000324,084.8734C,8,6,33790,8,06,0,16,2,2021000324,40,113.0678,42,0,0
0,2021000324,098.9913 ,0,0,38070,4,07,0,0,1,2021000324,5,132.1552,33,0,0
0,2021000324,166.0237 ,0,0,105650,0,08,0,0,0,2021000324,0,232.8425,1,0,0
0,2021000322,079.3239 ,0,1,28720,1,01,0,4,1,2021000322,7,107.2205,11,0,0
0,2021000322,084.7343 ,0,3,30400,5,02,0,9,1,2021000322,18,114.4017,32,0,0
0,2021000320,084.9313A,37,26,48276,37,01,0,75,11,2021000320,186,120.1861,188,0,0
0,2021000320,084.9225B,4,3,46935,5,02,0,9,1,2021000320,22,120.3992,21,0,0
0,2021000320,084.7974C,9,6,48276,8,03,0,16,3,2021000320,42,120.3660,40,0,0
0,2021000319,084.8852A,13,21,39500,21,01,0,27,4,2021000319,86,111.9634,49,0,0
0,2021000319,084.8848C,10,15,39900,15,02,0,20,3,2021000319,63,112.4479,36,0,0
0,2021000319,084.8985D,1,2,36300,2,03,0,3,0,2021000319,8,112.1839,7,0,0
0,2021000319,084.8540E,6,9,36300,9,04,0,11,2,2021000319,37,112.2334,19,0,0
0,2021000319,084.9141F,6,9,37900,9,05,0,11,2,2021000319,37,112.1068,19,0,0
0,2021000319,084.9141J,1,2,37900,2,06,0,3,0,2021000319,8,112.1068,7,0,0
0,2021000319,099.6877A,0,0,46900,5,07,0,0,1,2021000319,6,129.5618,25,0,0
0,2021000318,084.8852A,15,22,39400,22,01,0,30,5,2021000318,94,110.8702,55,0,0
0,2021000318,084.9931B,1,3,39400,3,02,0,3,0,2021000318,10,111.0949,6,0,0
0,2021000318,084.8848C,4,6,39900,6,03,0,8,1,2021000318,25,111.3547,15,0,0
0,2021000318,084.8540E,2,3,36100,3,04,0,4,1,2021000318,13,111.1405,7,0,0
0,2021000318,084.9141F,10,15,37700,15,05,0,20,3,2021000318,63,111.0131,37,0,0
0,2021000318,084.7737G,2,3,36300,3,06,0,4,1,2021000318,13,110.9956,7,0,0
0,2021000318,084.9900H,2,3,36300,3,07,0,4,1,2021000318,13,111.2059,7,0,0
0,2021000318,084.5376I,4,6,36200,6,08,0,8,1,2021000318,25,110.2544,15,0,0
0,2021000318,099.6665B,0,0,45500,5,09,0,0,1,2021000318,6,127.2339,25,0,0
0,2021000317,084.8852A,6,9,38500,9,01,0,11,2,2021000317,37,110.7142,21,0,0
0,2021000317,084.9931B,3,5,38600,6,02,0,7,1,2021000317,22,110.9387,13,0,0
0,2021000317,084.8848C,9,13,39700,14,03,0,18,3,2021000317,57,111.1987,33,0,0
0,2021000317,084.5376I,5,8,35700,9,04,0,11,1,2021000317,34,110.0990,22,0,0
0,2021000316,071.6120 ,0,0,45000,0,01,0,0,0,2021000316,0,99.5870,38,0,0
0,2021000316,077.3030 ,0,0,45600,0,02,0,0,0,2021000316,0,105.2480,38,0,0
0,2021000315,076.6094 ,16,11,41460,16,01,0,33,5,2021000315,81,103.7181,87,0,0
0,2021000315,084.9694A,19,13,45930,19,02,0,38,5,2021000315,94,114.8989,96,0,0
0,2021000315,084.5345B,9,6,45490,9,03,0,19,2,2021000315,45,113.8009,50,0,0
0,2021000314,084.8907A,22,14,33110,22,01,0,44,7,2021000314,109,109.1677,111,0,0
0,2021000314,084.8464B,2,2,32610,2,02,0,5,1,2021000314,12,109.3149,14,0,0
0,2021000314,084.9536C,1,1,33100,1,03,0,2,0,2021000314,5,110.3802,4,0,0
0,2021000314,084.8210D,1,1,32610,1,04,0,2,0,2021000314,5,110.6461,4,0,0
0,2021000314,084.9427E,1,1,32110,1,05,0,2,0,2021000314,5,110.3698,4,0,0
0,2021000314,084.8148F,1,1,32110,1,06,0,2,0,2021000314,5,110.0712,4,0,0
0,2021000313,059.9915A,5,4,21980,6,01,0,11,1,2021000313,27,80.7000,31,0,0
0,2021000313,059.9899B,5,3,21850,6,02,0,11,1,2021000313,26,82.9536,29,0,0
0,2021000313,059.9899C,2,1,21850,2,03,0,4,0,2021000313,9,82.9536,14,0,0
0,2021000313,059.9697D,7,5,21430,7,04,0,14,2,2021000313,35,81.0248,39,0,0
0,2021000313,073.9923 ,16,11,30300,16,05,0,32,4,2021000313,79,98.8238,84,0,0
0,2021000313,084.9838 ,4,2,34890,4,06,0,8,1,2021000313,19,112.6764,21,0,0
0,2021000312,066.9500 ,4,2,25920,4,01,0,8,1,2021000312,19,93.6700,23,0,0
0,2021000312,084.9200A,17,12,31470,17,02,0,34,5,2021000312,85,113.4800,89,0,0
0,2021000312,084.8000B,15,10,30600,15,03,0,30,4,2021000312,74,110.6400,76,0,0
0,2021000312,084.9000C,6,4,30960,6,04,0,13,2,2021000312,31,110.0400,36,0,0
0,2021000312,109.9800 ,0,0,41590,3,05,0,0,1,2021000312,4,140.5100,32,0,0
0,2021000311,084.8960B,0,0,13888,0,01,0,0,0,2021000311,0,108.2370,2,0,0
0,2021000311,084.8120C,0,0,14231,0,02,0,0,0,2021000311,0,109.0820,2,0,0
0,2021000302,084.9882A,18,27,48867,18,01,0,36,5,2021000302,104,110.4614,80,0,0
0,2021000302,084.9963B,18,27,44034,18,02,0,37,5,2021000302,105,110.7047,81,0,0
0,2021000302,102.9838A,0,0,58390,8,03,0,0,2,2021000302,10,127.8010,71,0,0
0,2021000302,102.9986B,0,0,51405,8,04,0,0,2,2021000302,10,127.1560,70,0,0
0,2021000301,075.3000 ,38,26,27510,38,01,0,76,11,2021000301,189,98.1757,195,0,0
0,2021000301,079.4600 ,7,5,29220,7,02,0,14,2,2021000301,35,104.1355,34,0,0
0,2021000301,084.7600 ,31,22,30830,31,03,0,62,9,2021000301,155,109.9291,155,0,0
0,2021000297,045.9721 ,1,1,31660,0,01,0,2,0,2021000297,4,62.0734,9,0,0
0,2021000297,059.9803A,7,5,40850,7,02,0,14,2,2021000297,35,80.9258,34,0,0
0,2021000297,059.9893B,7,5,40790,7,03,0,14,2,2021000297,35,81.3011,37,0,0
0,2021000297,072.9950 ,0,0,48930,1,04,0,1,0,2021000297,2,98.2670,2,0,0
0,2021000295,084.9818A,3,2,85600,3,01,0,5,1,2021000295,14,114.4006,12,0,0
0,2021000295,084.9541B,18,13,85000,18,02,0,37,5,2021000295,91,115.3489,91,0,0
0,2021000295,084.9953C,3,2,86300,3,03,0,5,1,2021000295,14,115.4068,13,0,0
0,2021000295,118.3543 ,0,0,116400,0,04,0,0,0,2021000295,0,155.6472,108,0,0
0,2021000295,152.4936 ,0,0,143850,0,05,0,0,0,2021000295,0,197.2794,54,0,0
0,2021000295,157.2953 ,0,0,149100,0,06,0,0,0,2021000295,0,202.5378,53,0,0
0,2021000294,059.4822A,9,7,23800,9,01,0,18,3,2021000294,46,81.1462,45,0,0
0,2021000294,059.8854B,12,8,23160,12,02,0,24,3,2021000294,59,81.5670,60,0,0
0,2021000294,084.2645A,7,4,34420,7,03,0,14,2,2021000294,34,113.0923,34,0,0
0,2021000294,084.9946B,2,1,34230,2,04,0,3,1,2021000294,9,113.7082,7,0,0
0,2021000291,059.8946A,1,1,39600,1,01,0,3,1,2021000291,7,80.8175,10,0,0
0,2021000291,059.9931B,1,0,39260,0,02,0,1,0,2021000291,2,80.3148,4,0,0
0,2021000291,059.8794C,0,0,39990,1,03,0,1,0,2021000291,2,81.3998,3,0,0
0,2021000291,084.9484A,1,1,52320,1,04,0,1,0,2021000291,4,107.7776,4,0,0
0,2021000291,084.9600B,1,1,52130,1,05,0,2,0,2021000291,5,107.3903,5,0,0
0,2021000291,084.8757C,0,0,52460,0,06,0,1,0,2021000291,1,106.5618,2,0,0
0,2021000290,059.9759 ,13,9,44500,13,01,0,26,4,2021000290,65,81.3167,61,0,0
0,2021000290,074.8423 ,12,9,55800,12,02,0,24,4,2021000290,61,98.8468,61,0,0
0,2021000290,084.9721A,1,1,60900,1,03,0,2,1,2021000290,6,109.8029,2,0,0
0,2021000290,084.7573B,34,24,61700,34,04,0,68,10,2021000290,170,109.5549,172,0,0
0,2021000290,114.1618 ,0,0,84200,1,05,0,0,1,2021000290,2,145.9213,8,0,0
0,2021000280,049.9989 ,3,2,18680,3,01,0,5,1,2021000280,14,67.3035,12,0,0
0,2021000280,059.9956A,2,2,22840,2,02,0,5,1,2021000280,12,80.7163,12,0,0
0,2021000280,059.9785B,5,4,24260,5,03,0,10,1,2021000280,25,81.1044,27,0,0
0,2021000280,063.9372 ,0,0,23800,0,04,0,0,0,2021000280,0,85.9789,1,0,0
0,2021000280,084.9835A,3,2,33560,3,05,0,6,1,2021000280,15,113.6298,13,0,0
0,2021000280,084.9937B,3,2,33660,3,06,0,6,1,2021000280,15,113.9503,13,0,0
0,2021000280,113.0634 ,0,0,55160,0,07,0,0,0,2021000280,0,153.2235,2,0,0
0,2021000279,059.9567A,0,0,16305,0,01,0,0,0,2021000279,0,84.7746,39,0,0
0,2021000279,059.9193B,0,0,16305,0,02,0,0,0,2021000279,0,84.9864,8,0,0
0,2021000279,059.9437C,0,0,16199,0,03,0,0,0,2021000279,0,84.9408,33,0,0
0,2021000279,084.7768D,0,0,21980,0,04,0,0,0,2021000279,0,113.3425,3,0,0
0,2021000278,074.4400A,51,89,34200,35,01,0,106,17,2021000278,298,97.8630,58,0,0
0,2021000278,074.8600B,81,139,33000,55,02,0,167,27,2021000278,469,98.8180,90,0,0
0,2021000278,074.8800C,11,23,33000,9,03,0,28,4,2021000278,75,98.8425,20,0,0
0,2021000278,084.9600A,98,166,40200,66,04,0,199,33,2021000278,562,111.5119,102,0,0
0,2021000278,084.8600B,54,93,39000,37,05,0,112,18,2021000278,314,111.9093,61,0,0
0,2021000275,052.1100A,11,15,34700,10,01,0,23,4,2021000275,63,73.3500,45,0,0
0,2021000275,052.5500B,7,12,33900,8,02,0,14,1,2021000275,42,74.5100,40,0,0
0,2021000275,058.6900A,11,15,40800,10,03,0,23,4,2021000275,63,83.6800,45,0,0
0,2021000275,058.4500B,7,12,39800,8,04,0,14,1,2021000275,42,83.2400,40,0,0
0,2021000274,084.9927A,55,82,38030,55,01,0,109,17,2021000274,318,112.1934,227,0,0
0,2021000274,084.9933B,6,9,36550,6,02,0,12,1,2021000274,34,113.2542,26,0,0
0,2021000274,084.9982C,4,6,37300,4,03,0,9,1,2021000274,24,113.3254,21,0,0
0,2021000273,084.9927A,22,33,38950,22,01,0,44,7,2021000273,128,112.6333,90,0,0
0,2021000273,084.8635B,22,32,38950,21,02,0,43,6,2021000273,124,112.3997,92,0,0
0,2021000273,084.8580C,21,32,38950,22,03,0,43,6,2021000273,124,112.4307,92,0,0
0,2021000262,067.4825A,3,7,29200,3,01,0,7,1,2021000262,21,101.1614,15,0,0
0,2021000262,067.4825B,3,7,29200,3,02,0,7,1,2021000262,21,101.1614,15,0,0
0,2021000262,067.4825C,3,7,29200,3,03,0,7,1,2021000262,21,101.1614,15,0,0
0,2021000262,084.0665 ,8,17,36820,8,04,0,17,2,2021000262,52,127.4731,36,0,0
0,2021000262,130.2605 ,0,0,76179,0,05,0,0,0,2021000262,0,195.0115,4,0,0
0,2021000262,207.5550 ,0,0,121003,0,06,0,0,0,2021000262,0,309.5910,2,0,0
0,2021000261,084.9808 ,30,21,28600,30,01,0,61,9,2021000261,151,108.0951,153,0,0
0,2021000261,115.9528 ,0,0,38200,9,02,0,0,3,2021000261,12,146.0666,84,0,0
0,2021000259,084.9957 ,33,49,29220,33,01,0,66,9,2021000259,190,111.0333,140,0,0
0,2021000258,059.9530 ,26,13,24590,18,01,0,36,5,2021000258,98,79.5563,82,0,0
0,2021000258,075.9990 ,31,33,31000,48,02,0,94,14,2021000258,220,99.3700,258,0,0
0,2021000258,084.8901A,71,58,34400,83,03,0,166,25,2021000258,403,111.1601,424,0,0
0,2021000258,084.5162B,60,29,34300,41,04,0,83,13,2021000258,226,111.7225,187,0,0
0,2021000258,109.4477 ,0,0,49860,29,05,0,0,9,2021000258,38,142.6833,256,0,0
0,2021000257,084.8988A,50,35,34870,50,01,0,100,15,2021000257,250,109.6374,254,0,0
0,2021000257,084.6344B,7,5,34940,7,02,0,15,2,2021000257,36,109.8637,39,0,0
0,2021000245,050.0855A,0,0,44480,0,01,0,1,0,2021000245,1,63.1867,5,0,0
0,2021000245,050.0855B,0,0,49480,0,02,0,0,0,2021000245,0,63.1867,1,0,0
0,2021000245,064.2929 ,0,0,63480,0,03,0,0,0,2021000245,0,82.6919,1,0,0
0,2021000245,068.9258A,7,5,69480,7,04,0,15,2,2021000245,36,86.0211,40,0,0
0,2021000245,068.8529B,0,0,67480,0,05,0,1,0,2021000245,1,86.3221,6,0,0
0,2021000245,068.8867C,0,0,62480,0,06,0,1,0,2021000245,1,86.7164,4,0,0
0,2021000245,068.8867D,0,0,62480,0,07,0,0,0,2021000245,0,86.6813,1,0,0
0,2021000245,070.5278 ,0,0,69480,0,08,0,0,0,2021000245,0,87.9699,1,0,0
0,2021000245,072.7410 ,1,0,69480,1,09,0,2,0,2021000245,4,90.7356,10,0,0
0,2021000243,084.6449A,6,4,53500,6,01,0,13,2,2021000243,31,114.6276,35,0,0
0,2021000243,084.9446B,6,4,53000,6,02,0,13,2,2021000243,31,114.3169,35,0,0
18,2021000242,049.9966A,0,0,4746,0,01,0,0,0,2021000242,18,68.4024,0,0,0
12,2021000242,049.9708B,0,0,4730,0,02,0,0,0,2021000242,12,68.5681,0,0,0
0,2021000241,059.9700A,72,119,26438,48,01,0,143,24,2021000241,406,82.3724,71,0,0
0,2021000241,059.9400B,38,63,25889,25,02,0,76,13,2021000241,215,82.3312,38,0,0
0,2021000241,074.9300A,12,21,37174,8,03,0,25,4,2021000241,70,102.9208,13,0,0
0,2021000241,074.7700B,7,13,38524,5,04,0,15,2,2021000241,42,102.7011,11,0,0
0,2021000241,084.9700A,13,22,42155,9,05,0,26,4,2021000241,74,116.7114,12,0,0
0,2021000241,084.9100B,6,10,43748,4,06,0,12,2,2021000241,34,116.6290,9,0,0
0,2021000239,049.7058 ,2,1,28640,2,01,0,3,1,2021000239,9,68.0254,8,0,0
0,2021000239,049.7058A,0,0,28070,0,02,0,0,0,2021000239,0,68.0261,1,0,0
0,2021000239,063.7294 ,2,1,36420,2,03,0,3,1,2021000239,9,86.5172,10,0,0
0,2021000239,064.2125 ,2,1,36630,2,04,0,3,1,2021000239,9,87.0110,10,0,0
0,2021000239,069.3067 ,4,3,39810,4,05,0,8,2,2021000239,21,94.5734,17,0,0
0,2021000239,074.3505 ,2,1,42440,2,06,0,3,1,2021000239,9,100.8325,10,0,0
0,2021000239,079.9420 ,2,1,45345,2,07,0,3,1,2021000239,9,107.7925,10,0,0
0,2021000239,080.7658 ,2,1,45470,2,08,0,3,1,2021000239,9,108.0120,10,0,0
0,2021000238,058.7909 ,0,0,31180,0,01,0,5,0,2021000238,5,84.0918,1,0,0
0,2021000238,058.4612 ,0,0,32030,0,02,0,1,0,2021000238,1,86.3593,1,0,0
0,2021000238,058.9562 ,0,0,32000,0,03,0,1,0,2021000238,1,86.3790,1,0,0
0,2021000238,058.7111 ,0,0,31170,0,04,0,3,0,2021000238,3,84.0671,1,0,0
0,2021000238,058.9473 ,0,0,32140,0,05,0,1,0,2021000238,1,86.6615,1,0,0
0,2021000238,058.9623 ,0,0,32040,0,06,0,1,0,2021000238,1,86.3809,1,0,0
0,2021000238,059.5855 ,0,0,31350,0,07,0,0,0,2021000238,0,84.5528,1,0,0
0,2021000238,059.1970 ,0,0,31290,0,08,0,0,0,2021000238,0,84.3787,1,0,0
0,2021000238,062.3123 ,4,3,35390,0,09,0,4,0,2021000238,11,87.8251,13,0,0
0,2021000238,072.7348 ,4,1,41720,2,10,0,3,0,2021000238,10,103.6824,14,0,0
0,2021000238,072.6655 ,4,2,40910,2,11,0,1,0,2021000238,9,101.6538,15,0,0
0,2021000238,072.6065 ,4,1,41250,2,12,0,1,0,2021000238,8,102.4967,16,0,0
0,2021000238,073.4090 ,0,0,38730,5,13,0,0,0,2021000238,5,104.2901,1,0,0
0,2021000238,073.6515 ,0,0,39820,1,14,0,0,0,2021000238,1,107.2041,1,0,0
0,2021000238,073.7548 ,0,0,39820,1,15,0,0,0,2021000238,1,107.2134,1,0,0
0,2021000238,075.0697 ,3,3,42140,11,16,0,4,2,2021000238,23,106.5755,1,0,0
0,2021000238,084.6921 ,0,1,46800,0,17,0,0,1,2021000238,2,119.0970,16,0,0
0,2021000238,084.2420 ,3,3,46890,9,18,0,8,2,2021000238,25,118.6613,1,0,0
0,2021000238,084.0633 ,0,1,47010,0,19,0,0,1,2021000238,2,119.1630,21,0,0
0,2021000238,115.5983 ,0,0,72240,0,20,0,0,0,2021000238,0,162.8159,1,0,0
0,2021000238,154.0263 ,0,0,100820,0,21,0,0,0,2021000238,0,219.2402,1,0,0
0,2021000226,074.9863A,19,13,32600,19,01,0,38,5,2021000226,94,98.3838,100,0,0
0,2021000226,084.9906A,31,21,36580,31,02,0,62,9,2021000226,154,110.4312,159,0,0
0,2021000226,084.9876B,30,21,36440,30,03,0,61,9,2021000226,151,110.2354,158,0,0
0,2021000226,099.9805A,0,0,43320,11,04,0,0,3,2021000226,14,131.0953,97,0,0
0,2021000225,084.9413A,25,18,33300,25,01,0,51,8,2021000225,127,109.5202,128,0,0
0,2021000225,084.8829B,12,8,32700,12,02,0,23,4,2021000225,59,110.2535,59,0,0
0,2021000225,118.9057 ,0,0,48700,16,03,0,0,4,2021000225,20,152.3309,137,0,0
0,2021000225,119.9461 ,0,0,51100,1,04,0,0,0,2021000225,1,153.8951,10,0,0
0,2021000225,146.9166 ,0,0,59700,12,05,0,0,3,2021000225,15,186.3385,105,0,0
0,2021000225,181.4265P,0,0,77700,0,06,0,0,0,2021000225,0,234.2143,2,0,0
0,2021000225,238.7563P,0,0,101100,0,07,0,0,0,2021000225,0,304.5202,2,0,0
0,2021000224,059.9700A,78,131,33950,52,01,0,158,26,2021000224,445,82.4200,82,0,0
0,2021000224,059.9500B,1,2,33510,1,02,0,3,0,2021000224,7,82.5800,4,0,0
0,2021000224,059.9700C,0,0,34940,0,03,0,0,0,2021000224,0,82.4200,2,0,0
0,2021000224,059.9900D,24,42,32870,16,04,0,50,8,2021000224,140,82.6100,28,0,0
0,2021000224,074.9800A,19,32,41460,13,05,0,39,6,2021000224,109,102.4300,22,0,0
0,2021000224,074.9600B,0,1,41760,0,06,0,1,0,2021000224,2,102.6200,3,0,0
0,2021000224,074.9700C,42,71,41140,28,07,0,85,14,2021000224,240,102.4400,44,0,0
0,2021000224,074.9700D,24,40,40640,16,08,0,48,8,2021000224,136,102.7300,25,0,0
0,2021000224,084.9900A,24,40,47100,16,09,0,48,8,2021000224,136,115.3000,26,0,0
0,2021000224,084.9800B,6,12,44400,4,10,0,14,2,2021000224,38,114.8800,10,0,0
0,2021000222,059.9900A,51,64,3700,25,01,0,77,13,2021000222,230,79.0681,27,0,0
0,2021000222,059.9900B,34,43,3700,17,02,0,51,8,2021000222,153,79.0781,18,0,0
0,2021000222,059.9900C,30,37,3700,15,03,0,44,7,2021000222,133,79.0781,14,0,0
0,2021000222,074.9900A,26,32,4400,13,04,0,39,7,2021000222,117,98.8384,13,0,0
0,2021000217,074.3680A,6,4,50850,6,01,0,14,1,2021000217,31,96.2130,47,0,0
0,2021000217,074.4230B,7,5,49500,7,02,0,16,1,2021000217,36,96.4790,52,0,0
0,2021000217,074.5540C,7,4,49980,7,03,0,15,1,2021000217,34,96.4520,46,0,0
0,2021000217,084.8960 ,38,26,57260,38,04,0,77,10,2021000217,189,109.4130,202,0,0
0,2021000217,112.4620 ,0,0,78360,0,05,0,0,0,2021000217,0,146.9050,3,0,0
0,2021000217,118.7100 ,0,0,90170,0,06,0,0,0,2021000217,0,154.3470,1,0,0
0,2021000213,024.5533A,8,5,37280,6,01,0,13,2,2021000213,34,37.3695,32,0,0
0,2021000213,024.5533C,1,1,38850,1,02,0,2,0,2021000213,5,38.4383,6,0,0
0,2021000213,028.4064A,8,6,43180,8,03,0,17,3,2021000213,42,42.9022,42,0,0
0,2021000213,029.4564A,8,6,46250,8,04,0,17,3,2021000213,42,44.4244,42,0,0
0,2021000213,029.4564C,2,2,46770,2,05,0,5,1,2021000213,12,45.4932,12,0,0
0,2021000213,042.2349A,0,1,67820,2,06,0,2,0,2021000213,5,64.0739,7,0,0
0,2021000205,042.0245A,0,0,36000,0,01,0,1,0,2021000205,1,58.1108,5,0,0
0,2021000205,042.0572B,0,0,35400,0,02,0,0,0,2021000205,0,57.7132,3,0,0
0,2021000205,047.0720A,0,0,40000,0,03,0,1,0,2021000205,1,64.5064,5,0,0
0,2021000205,047.0974B,0,0,40100,0,04,0,0,0,2021000205,0,65.2936,3,0,0
0,2021000205,084.0347A,4,2,75800,4,05,0,8,1,2021000205,19,113.7412,22,0,0
0,2021000205,084.2003B,7,5,76000,7,06,0,15,2,2021000205,36,114.0023,42,0,0
0,2021000205,084.6634C,3,2,78400,3,07,0,7,1,2021000205,16,115.3466,23,0,0
