AVRG_SCORE,HOUSE_MANAGE_NO,HOUSE_TY,LWET_SCORE,MODEL_NO,PBLANC_NO,RESIDE_SECD,RESIDE_SENM,TOP_SCORE
-,2020000190,036.0300A,-,03,2020000190,03,기타경기,-
-,2020000189,036.9700 ,-,01,2020000189,01,해당지역,-
-,2020000189,036.9700 ,-,01,2020000189,02,기타지역,-
-,2020000189,046.1800 ,-,02,2020000189,01,해당지역,-
-,2020000189,046.1800 ,-,02,2020000189,02,기타지역,-
-,2020000186,039.7000 ,-,01,2020000186,01,해당지역,-
-,2020000186,039.7000 ,-,01,2020000186,02,기타지역,-
-,2020000186,039.8700 ,-,02,2020000186,01,해당지역,-
-,2020000186,039.8700 ,-,02,2020000186,02,기타지역,-
-,2020000184,074.8500A,-,01,2020000184,01,해당지역,-
-,2020000184,074.8500A,-,01,2020000184,02,기타지역,-
-,2020000184,074.8500A,-,01,2020000184,03,기타경기,-
-,2020000184,084.9700A,-,02,2020000184,01,해당지역,-
-,2020000184,084.9700A,-,02,2020000184,02,기타지역,-
-,2020000184,084.9700A,-,02,2020000184,03,기타경기,-
-,2020000184,084.9800A,-,03,2020000184,01,해당지역,-
-,2020000184,084.9800A,-,03,2020000184,02,기타지역,-
-,2020000184,084.9800A,-,03,2020000184,03,기타경기,-
-,2020000184,084.9700B,-,04,2020000184,01,해당지역,-
-,2020000184,084.9700B,-,04,2020000184,02,기타지역,-
-,2020000184,084.9700B,-,04,2020000184,03,기타경기,-
-,2020000183,046.1982 ,-,01,2020000183,01,해당지역,-
-,2020000183,046.1982 ,-,01,2020000183,02,기타지역,-
-,2020000183,059.8600 ,-,02,2020000183,01,해당지역,-
-,2020000183,059.8600 ,-,02,2020000183,02,기타지역,-
-,2020000180,059.8041A,-,01,2020000180,01,해당지역,-
-,2020000180,059.8041A,-,01,2020000180,02,기타지역,-
-,2020000180,059.9289B,-,02,2020000180,01,해당지역,-
-,2020000180,059.9289B,-,02,2020000180,02,기타지역,-
-,2020000180,074.8096A,-,03,2020000180,01,해당지역,-
-,2020000180,074.8096A,-,03,2020000180,02,기타지역,-
-,2020000174,016.4500A,-,01,2020000174,01,해당지역,-
-,2020000174,016.4500A,-,01,2020000174,02,기타지역,-
-,2020000174,026.5200A,-,02,2020000174,01,해당지역,-
-,2020000174,026.5200A,-,02,2020000174,02,기타지역,-
-,2020000174,036.3700A,-,03,2020000174,01,해당지역,-
-,2020000174,036.3700A,-,03,2020000174,02,기타지역,-
-,2020000167,079.3600 ,-,01,2020000167,01,해당지역,-
-,2020000167,079.3600 ,-,01,2020000167,02,기타지역,-
-,2020000167,084.9200A,-,02,2020000167,01,해당지역,-
-,2020000167,084.9200A,-,02,2020000167,02,기타지역,-
-,2020000167,084.9000B,-,03,2020000167,01,해당지역,-
-,2020000167,084.9000B,-,03,2020000167,02,기타지역,-
-,2020000167,113.2700 ,-,04,2020000167,01,해당지역,-
-,2020000167,113.2700 ,-,04,2020000167,02,기타지역,-
-,2020000167,123.9400 ,-,05,2020000167,01,해당지역,-
-,2020000167,123.9400 ,-,05,2020000167,02,기타지역,-
-,2020000167,125.8900 ,-,06,2020000167,01,해당지역,-
-,2020000167,125.8900 ,-,06,2020000167,02,기타지역,-
-,2020000167,156.4200 ,-,07,2020000167,01,해당지역,-
-,2020000167,156.4200 ,-,07,2020000167,02,기타지역,-
-,2020000166,059.9782A,-,01,2020000166,01,해당지역,-
-,2020000166,059.9782A,-,01,2020000166,02,기타지역,-
-,2020000166,059.9868B,-,02,2020000166,01,해당지역,-
-,2020000166,059.9868B,-,02,2020000166,02,기타지역,-
-,2020000166,059.9876C,-,03,2020000166,01,해당지역,-
-,2020000166,059.9876C,-,03,2020000166,02,기타지역,-
-,2020000166,059.9746D,-,04,2020000166,01,해당지역,-
-,2020000166,059.9746D,-,04,2020000166,02,기타지역,-
-,2020000166,074.9165 ,-,05,2020000166,01,해당지역,-
-,2020000166,074.9165 ,-,05,2020000166,02,기타지역,-
-,2020000146,039.0000 ,-,01,2020000146,01,해당지역,-
